level,key,tmc_bias_mean,tmc_residual_std,tmc_count,ftr_bias_mean,ftr_residual_std,ftr_count,ot_bias_mean,ot_residual_std,ot_count
agent,13367300003,149.65764644701002,441.08950860696376,3561,-0.12398750737322009,0.4034099736923941,3561,-0.10212659067284693,0.423583305092374,3561
agent,13367700003,173.33202292702416,677.8582031774769,2486,-0.15133577624780942,0.38144262476195295,2486,-0.16580133935420122,0.4120542516496923,2486
agent,13367710002,105.85168605735085,438.42890267688006,1375,-0.15322705320878463,0.3753634574908171,1375,-0.12609973321516404,0.3808517514666062,1375
agent,13367910002,167.93214100697003,490.76858917263354,976,-0.12642645716789316,0.39639514994880065,976,-0.18522578566268347,0.4934508819975421,976
agent,13367940002,162.2987805719245,501.8787385209659,584,-0.09038013862828685,0.41982118888622366,584,-0.126054648792352,0.4023422134415672,584
agent,13368040003,135.10935027161622,526.4672379634745,3437,-0.14077735640019706,0.38684821472222725,3437,-0.15379514282090756,0.4055640836310223,3437
agent,13374330002,133.91533325666057,462.1180629808405,4149,-0.1375613797857377,0.38817392351725616,4149,-0.15281962750739514,0.4062744084236361,4149
agent,13375110004,78.81079528235718,423.62877536734555,5114,-0.1401603977091386,0.39029925873388027,5114,-0.13992690320704373,0.3895327027462286,5114
agent,13375120003,153.76662151494884,527.0814190277488,3472,-0.1418141982505261,0.3864571162238202,3472,-0.1519825701215004,0.4033140437447253,3472
agent,13375200003,108.90431590746807,581.9518618920513,3441,-0.14762255545966468,0.386583570138733,3441,-0.1017481895199923,0.3869977088542395,3441
agent,13375250005,97.39779010166595,583.5395024665204,3814,-0.11431242098937063,0.4033140834653253,3814,-0.16357641501106052,0.4192814685588447,3814
agent,13375530003,209.32731976466766,768.6854151867472,2591,-0.14091622268127593,0.3820283769580268,2591,-0.15861898654657056,0.39183801675502566,2591
agent,13375700003,142.30042275177334,522.768033884022,3205,-0.16119364496326297,0.36302113711202333,3205,-0.12513667487607638,0.3861599161348985,3205
agent,13378700001,69.9259597951895,377.6225821315235,1934,-0.12712716427559442,0.4024374003338452,1934,-0.12975222018131777,0.4472305697448905,1934
agent,13388750002,104.6847414996467,405.10658765638044,4207,-0.14311092926907884,0.3856449910289874,4207,-0.19326211797927545,0.4235088775212666,4207
agent,13392970001,348.34346371605284,691.326517082625,21,-0.14060873644692556,0.3792569107620516,21,-0.3260392043739557,0.4489886568023105,21
agent,13395910001,355.81742689344617,477.78452275038563,9,0.2339406112829844,0.4827380852147113,9,-0.0874961589773496,0.31187953545583386,9
agent,13405100002,86.99154596520751,465.94293853758984,596,-0.13985449315717557,0.37863299841090475,596,-0.1569941784059879,0.43646435366134084,596
agent,13428920001,131.96612080623888,517.6335989569566,2353,-0.16458263895737582,0.3653657086267476,2353,-0.13363666904591898,0.3757974821269534,2353
agent,13433410001,103.5172886631661,443.1004966895415,4861,-0.15172314902583994,0.37835749197402896,4861,-0.18139491553592302,0.4175249581080637,4861
agent,13447310001,681.8236694335938,0.0,1,0.6355674862861633,0.0,1,0.33590972423553467,0.0,1
agent,13457740002,139.2797976187544,606.8634475694913,3727,-0.13328182714888068,0.3958462678272049,3727,-0.11877482509960678,0.40141028393986156,3727
agent,13460310003,126.47515241676402,534.4159056788199,1926,-0.10914449822370384,0.40903650630965094,1926,-0.08062620965538107,0.39521572515012043,1926
agent,13479520002,174.4189088818931,670.6034630490358,1538,-0.163531679442087,0.37065688148986364,1538,-0.07509556819666031,0.3587526767088046,1538
agent,13486320001,123.68955678799736,486.32649213328693,4289,-0.1379758804432021,0.38953067610532044,4289,-0.11655985365373552,0.38551835071135976,4289
agent,13490920001,149.64656648744483,488.1264592943511,2195,-0.12851238093234954,0.3962926057021564,2195,-0.13829221029899555,0.40637358994176365,2195
agent,13499950002,96.75114397843542,536.1068223531918,2338,-0.16397071459591134,0.3653399494675084,2338,-0.19942594849545558,0.40978361519662815,2338
agent,13503140003,82.60548578708931,521.8212883336519,2823,-0.1470997310723559,0.38232090825316295,2823,-0.1804634288649147,0.4156105227911066,2823
agent,13505510002,124.01410118523795,463.1764299126158,961,-0.12945665095028594,0.39035255110349837,961,-0.10009592544441533,0.3895652684786397,961
agent,13536140003,193.50225555386422,689.4964079967289,911,-0.12185637225958178,0.3938940807260818,911,-0.1788182837682092,0.40159475542282297,911
agent,13541110001,185.76176901300872,536.7968088699278,2901,-0.15922883802222942,0.36864624212797376,2901,-0.12788225085657862,0.42948099979743337,2901
agent,13545720002,101.23842444199782,498.4710983536392,5200,-0.15850113989642034,0.3725278283276708,5200,-0.1324725164827676,0.387526330307718,5200
agent,13549790002,13.721663679464607,477.374563259149,2953,-0.18230630729386574,0.3499720156765638,2953,-0.1921060519504099,0.386704692986371,2953
