level,key,tmc_bias_mean,tmc_residual_std,tmc_count,ftr_bias_mean,ftr_residual_std,ftr_count,ot_bias_mean,ot_residual_std,ot_count
agent,13058300008,-2.258532336158474,15.329045395291434,2055,0.10309833702234746,0.3741588612535235,2055,-0.8321167883211679,0.3737625434888207,2055
agent,13071500018,-1.2811361595094781,6.355775331071546,4136,0.10804774705140457,0.37600272711184607,4136,-0.8479206963249516,0.35909774305718045,4136
agent,13172700006,-0.4142042306753305,9.40129848708726,351,0.07860271946826891,0.35223150023628663,351,-0.7863247863247863,0.40990013019766836,351
agent,13191900009,-2.2280863061764915,15.287994046096529,5409,0.10982460808921464,0.3802433069656942,5409,-0.8626363468293585,0.34423085271116716,5409
agent,13245130010,0.7774285617087882,54.64190477253423,3534,0.11088398876470837,0.3804697517696383,3534,-0.8217317487266553,0.3827383987285418,3534
agent,13268100006,-1.360715615419531,12.997866923218897,2024,0.0980055816103465,0.3693478170468801,2024,-0.7860671936758893,0.4100799442820891,2024
agent,13280540008,-1.7887974637288122,13.379388076669802,4769,0.09273630024739896,0.3625646035864832,4769,-0.881945900608094,0.3226721695601776,4769
agent,13296300005,-2.0960801329481775,12.481900888409205,3095,0.07997182377031817,0.3528350158132556,3095,-0.8610662358642972,0.3458773963686955,3095
agent,13298110009,-0.6339031653755849,16.051809960805727,3092,0.09127779908834885,0.36435002691904933,3092,-0.8347347994825356,0.3714197275527873,3092
agent,13299100007,-1.7009295399983724,6.193588175823915,150,0.021000479459762574,0.28121740590722455,150,-0.86,0.3469870314579495,150
agent,13351350003,-1.5145890500768726,6.654484909672203,2542,0.11872130402610773,0.3860589860853205,2542,-0.8143194335169158,0.3888486771400992,2542
agent,13351500005,-1.948158491888935,27.45707505961912,3970,0.08470184306428775,0.35824019867845786,3970,-0.8425692695214105,0.3642063914589737,3970
agent,13351930005,-1.829828183879781,12.185733431695052,2407,0.11291814016315221,0.38254663209054424,2407,-0.8388034898213543,0.3677121092442721,2407
